Label,Latitude,Longitude
RPT001,6.5340425,124.602995
RPT002,6.5272456,124.6020164
RPT003,6.5230923,124.6031157
RPT004,6.5253161,124.5917069
RPT005,6.5230888,124.5827588
RPT006,6.5292112,124.5825541
RPT007,6.5295223,124.5787994
RPT008,6.5508684,124.577503
RPT009,6.5546629,124.5867388
RPT010,6.552593,124.5927263
RPT011,6.5542753,124.5990314
RPT012,6.5496942,124.6001051
RPT013,6.5426861,124.6006136
RPT014,6.5392849,124.6016655
RPT015,6.5370955,124.6000999
